#TF1
#Name: Neutron efficiency
#Parent pad: 0
#range: (0, 10)
#Pts: 10000
#Line_color: 1, 0, 0
#Line_style: solid
#Line_width: 2
#x, f(x)
5.545, 6.1643
5.546, 6.16364
5.547, 6.16299
5.548, 6.16234
5.549, 6.16168
5.55, 6.16103
5.551, 6.16038
5.552, 6.15973
5.553, 6.15907
5.554, 6.15842
5.555, 6.15777
5.556, 6.15712
5.557, 6.15647
5.558, 6.15581
5.559, 6.15516
5.56, 6.15451
5.561, 6.15386
5.562, 6.15321
5.563, 6.15256
5.564, 6.15191
5.565, 6.15126
5.566, 6.1506
5.567, 6.14995
5.568, 6.1493
5.569, 6.14865
5.57, 6.148
5.571, 6.14735
5.572, 6.1467
5.573, 6.14605
5.574, 6.1454
5.575, 6.14475
5.576, 6.1441
5.577, 6.14345
5.578, 6.1428
5.579, 6.14215
5.58, 6.1415
5.581, 6.14085
5.582, 6.1402
5.583, 6.13955
5.584, 6.1389
5.585, 6.13826
5.586, 6.13761
5.587, 6.13696
5.588, 6.13631
5.589, 6.13566
5.59, 6.13501
5.591, 6.13436
5.592, 6.13371
5.593, 6.13307
5.594, 6.13242
5.595, 6.13177
5.596, 6.13112
5.597, 6.13047
5.598, 6.12983
5.599, 6.12918
5.6, 6.12853
5.601, 6.12788
5.602, 6.12724
5.603, 6.12659
5.604, 6.12594
5.605, 6.12529
5.606, 6.12465
5.607, 6.124
5.608, 6.12335
5.609, 6.12271
5.61, 6.12206
5.611, 6.12141
5.612, 6.12077
5.613, 6.12012
5.614, 6.11948
5.615, 6.11883
5.616, 6.11818
5.617, 6.11754
5.618, 6.11689
5.619, 6.11625
5.62, 6.1156
5.621, 6.11495
5.622, 6.11431
5.623, 6.11366
5.624, 6.11302
5.625, 6.11237
5.626, 6.11173
5.627, 6.11108
5.628, 6.11044
5.629, 6.10979
5.63, 6.10915
5.631, 6.1085
5.632, 6.10786
5.633, 6.10722
5.634, 6.10657
5.635, 6.10593
5.636, 6.10528
5.637, 6.10464
5.638, 6.104
5.639, 6.10335
5.64, 6.10271
5.641, 6.10207
5.642, 6.10142
5.643, 6.10078
5.644, 6.10014
5.645, 6.09949
5.646, 6.09885
5.647, 6.09821
5.648, 6.09756
5.649, 6.09692
5.65, 6.09628
5.651, 6.09564
5.652, 6.09499
5.653, 6.09435
5.654, 6.09371
5.655, 6.09307
5.656, 6.09243
5.657, 6.09178
5.658, 6.09114
5.659, 6.0905
5.66, 6.08986
5.661, 6.08922
5.662, 6.08857
5.663, 6.08793
5.664, 6.08729
5.665, 6.08665
5.666, 6.08601
5.667, 6.08537
5.668, 6.08473
5.669, 6.08409
5.67, 6.08345
5.671, 6.08281
5.672, 6.08217
5.673, 6.08153
5.674, 6.08089
5.675, 6.08025
5.676, 6.07961
5.677, 6.07897
5.678, 6.07833
5.679, 6.07769
5.68, 6.07705
5.681, 6.07641
5.682, 6.07577
5.683, 6.07513
5.684, 6.07449
5.685, 6.07385
5.686, 6.07321
5.687, 6.07257
5.688, 6.07193
5.689, 6.07129
5.69, 6.07065
5.691, 6.07002
5.692, 6.06938
5.693, 6.06874
5.694, 6.0681
5.695, 6.06746
5.696, 6.06683
5.697, 6.06619
5.698, 6.06555
5.699, 6.06491
5.7, 6.06427
5.701, 6.06364
5.702, 6.063
5.703, 6.06236
5.704, 6.06172
5.705, 6.06109
5.706, 6.06045
5.707, 6.05981
5.708, 6.05918
5.709, 6.05854
5.71, 6.0579
5.711, 6.05727
5.712, 6.05663
5.713, 6.05599
5.714, 6.05536
5.715, 6.05472
5.716, 6.05408
5.717, 6.05345
5.718, 6.05281
5.719, 6.05218
5.72, 6.05154
5.721, 6.0509
5.722, 6.05027
5.723, 6.04963
5.724, 6.049
5.725, 6.04836
5.726, 6.04773
5.727, 6.04709
5.728, 6.04646
5.729, 6.04582
5.73, 6.04519
5.731, 6.04455
5.732, 6.04392
5.733, 6.04329
5.734, 6.04265
5.735, 6.04202
5.736, 6.04138
5.737, 6.04075
5.738, 6.04011
5.739, 6.03948
5.74, 6.03885
5.741, 6.03821
5.742, 6.03758
5.743, 6.03695
5.744, 6.03631
5.745, 6.03568
5.746, 6.03505
5.747, 6.03441
5.748, 6.03378
5.749, 6.03315
5.75, 6.03251
5.751, 6.03188
5.752, 6.03125
5.753, 6.03062
5.754, 6.02998
5.755, 6.02935
5.756, 6.02872
5.757, 6.02809
5.758, 6.02746
5.759, 6.02682
5.76, 6.02619
5.761, 6.02556
5.762, 6.02493
5.763, 6.0243
5.764, 6.02367
5.765, 6.02303
5.766, 6.0224
5.767, 6.02177
5.768, 6.02114
5.769, 6.02051
5.77, 6.01988
5.771, 6.01925
5.772, 6.01862
5.773, 6.01799
5.774, 6.01736
5.775, 6.01673
5.776, 6.0161
5.777, 6.01547
5.778, 6.01484
5.779, 6.01421
5.78, 6.01358
5.781, 6.01295
5.782, 6.01232
5.783, 6.01169
5.784, 6.01106
5.785, 6.01043
5.786, 6.0098
5.787, 6.00917
5.788, 6.00854
5.789, 6.00791
5.79, 6.00728
5.791, 6.00665
5.792, 6.00603
5.793, 6.0054
5.794, 6.00477
5.795, 6.00414
5.796, 6.00351
5.797, 6.00288
5.798, 6.00226
5.799, 6.00163
5.8, 6.001
5.801, 6.00037
5.802, 5.99974
5.803, 5.99912
5.804, 5.99849
5.805, 5.99786
5.806, 5.99723
5.807, 5.99661
5.808, 5.99598
5.809, 5.99535
5.81, 5.99472
5.811, 5.9941
5.812, 5.99347
5.813, 5.99285
5.814, 5.99222
5.815, 5.99159
5.816, 5.99097
5.817, 5.99034
5.818, 5.98971
5.819, 5.98909
5.82, 5.98846
5.821, 5.98784
5.822, 5.98721
5.823, 5.98658
5.824, 5.98596
5.825, 5.98533
5.826, 5.98471
5.827, 5.98408
5.828, 5.98346
5.829, 5.98283
5.83, 5.98221
5.831, 5.98158
5.832, 5.98096
5.833, 5.98033
5.834, 5.97971
5.835, 5.97908
5.836, 5.97846
5.837, 5.97783
5.838, 5.97721
5.839, 5.97659
5.84, 5.97596
5.841, 5.97534
5.842, 5.97471
5.843, 5.97409
5.844, 5.97347
5.845, 5.97284
5.846, 5.97222
5.847, 5.9716
5.848, 5.97097
5.849, 5.97035
5.85, 5.96973
5.851, 5.9691
5.852, 5.96848
5.853, 5.96786
5.854, 5.96724
5.855, 5.96661
5.856, 5.96599
5.857, 5.96537
5.858, 5.96475
5.859, 5.96412
5.86, 5.9635
5.861, 5.96288
5.862, 5.96226
5.863, 5.96164
5.864, 5.96101
5.865, 5.96039
5.866, 5.95977
5.867, 5.95915
5.868, 5.95853
5.869, 5.95791
5.87, 5.95728
5.871, 5.95666
5.872, 5.95604
5.873, 5.95542
5.874, 5.9548
5.875, 5.95418
5.876, 5.95356
5.877, 5.95294
5.878, 5.95232
5.879, 5.9517
5.88, 5.95108
5.881, 5.95046
5.882, 5.94984
5.883, 5.94922
5.884, 5.9486
5.885, 5.94798
5.886, 5.94736
5.887, 5.94674
5.888, 5.94612
5.889, 5.9455
5.89, 5.94488
5.891, 5.94426
5.892, 5.94364
5.893, 5.94303
5.894, 5.94241
5.895, 5.94179
5.896, 5.94117
5.897, 5.94055
5.898, 5.93993
5.899, 5.93931
5.9, 5.93869
5.901, 5.93808
5.902, 5.93746
5.903, 5.93684
5.904, 5.93622
5.905, 5.93561
5.906, 5.93499
5.907, 5.93437
5.908, 5.93375
5.909, 5.93313
5.91, 5.93252
5.911, 5.9319
5.912, 5.93128
5.913, 5.93067
5.914, 5.93005
5.915, 5.92943
5.916, 5.92882
5.917, 5.9282
5.918, 5.92758
5.919, 5.92697
5.92, 5.92635
5.921, 5.92573
5.922, 5.92512
5.923, 5.9245
5.924, 5.92389
5.925, 5.92327
5.926, 5.92265
5.927, 5.92204
5.928, 5.92142
5.929, 5.92081
5.93, 5.92019
5.931, 5.91958
5.932, 5.91896
5.933, 5.91835
5.934, 5.91773
5.935, 5.91712
5.936, 5.9165
5.937, 5.91589
5.938, 5.91527
5.939, 5.91466
5.94, 5.91404
5.941, 5.91343
5.942, 5.91281
5.943, 5.9122
5.944, 5.91159
5.945, 5.91097
5.946, 5.91036
5.947, 5.90974
5.948, 5.90913
5.949, 5.90852
5.95, 5.9079
5.951, 5.90729
5.952, 5.90668
5.953, 5.90606
5.954, 5.90545
5.955, 5.90484
5.956, 5.90422
5.957, 5.90361
5.958, 5.903
5.959, 5.90239
5.96, 5.90177
5.961, 5.90116
5.962, 5.90055
5.963, 5.89994
5.964, 5.89932
5.965, 5.89871
5.966, 5.8981
5.967, 5.89749
5.968, 5.89688
5.969, 5.89626
5.97, 5.89565
5.971, 5.89504
5.972, 5.89443
5.973, 5.89382
5.974, 5.89321
5.975, 5.8926
5.976, 5.89199
5.977, 5.89137
5.978, 5.89076
5.979, 5.89015
5.98, 5.88954
5.981, 5.88893
5.982, 5.88832
5.983, 5.88771
5.984, 5.8871
5.985, 5.88649
5.986, 5.88588
5.987, 5.88527
5.988, 5.88466
5.989, 5.88405
5.99, 5.88344
5.991, 5.88283
5.992, 5.88222
5.993, 5.88161
5.994, 5.881
5.995, 5.88039
5.996, 5.87978
5.997, 5.87918
5.998, 5.87857
5.999, 5.87796
6, 5.87735
6.001, 5.87674
6.002, 5.87613
6.003, 5.87552
6.004, 5.87492
6.005, 5.87431
6.006, 5.8737
6.007, 5.87309
6.008, 5.87248
6.009, 5.87187
6.01, 5.87127
6.011, 5.87066
6.012, 5.87005
6.013, 5.86944
6.014, 5.86884
6.015, 5.86823
6.016, 5.86762
6.017, 5.86701
6.018, 5.86641
6.019, 5.8658
6.02, 5.86519
6.021, 5.86459
6.022, 5.86398
6.023, 5.86337
6.024, 5.86277
6.025, 5.86216
6.026, 5.86155
6.027, 5.86095
6.028, 5.86034
6.029, 5.85974
6.03, 5.85913
6.031, 5.85852
6.032, 5.85792
6.033, 5.85731
6.034, 5.85671
6.035, 5.8561
6.036, 5.8555
6.037, 5.85489
6.038, 5.85429
6.039, 5.85368
6.04, 5.85307
6.041, 5.85247
6.042, 5.85187
6.043, 5.85126
6.044, 5.85066
6.045, 5.85005
6.046, 5.84945
6.047, 5.84884
6.048, 5.84824
6.049, 5.84763
6.05, 5.84703
6.051, 5.84643
6.052, 5.84582
6.053, 5.84522
6.054, 5.84462
6.055, 5.84401
6.056, 5.84341
6.057, 5.84281
6.058, 5.8422
6.059, 5.8416
6.06, 5.84099
6.061, 5.84039
6.062, 5.83979
6.063, 5.83919
6.064, 5.83858
6.065, 5.83798
6.066, 5.83738
6.067, 5.83678
6.068, 5.83617
6.069, 5.83557
6.07, 5.83497
6.071, 5.83437
6.072, 5.83377
6.073, 5.83316
6.074, 5.83256
6.075, 5.83196
6.076, 5.83136
6.077, 5.83076
6.078, 5.83016
6.079, 5.82955
6.08, 5.82895
6.081, 5.82835
6.082, 5.82775
6.083, 5.82715
6.084, 5.82655
6.085, 5.82595
6.086, 5.82535
6.087, 5.82475
6.088, 5.82415
6.089, 5.82355
6.09, 5.82294
6.091, 5.82234
6.092, 5.82175
6.093, 5.82115
6.094, 5.82055
6.095, 5.81995
6.096, 5.81935
6.097, 5.81875
6.098, 5.81815
6.099, 5.81755
6.1, 5.81695
6.101, 5.81635
6.102, 5.81575
6.103, 5.81515
6.104, 5.81455
6.105, 5.81395
6.106, 5.81335
6.107, 5.81275
6.108, 5.81216
6.109, 5.81156
6.11, 5.81096
6.111, 5.81036
6.112, 5.80976
6.113, 5.80916
6.114, 5.80857
6.115, 5.80797
6.116, 5.80737
6.117, 5.80677
6.118, 5.80617
6.119, 5.80558
6.12, 5.80498
6.121, 5.80438
6.122, 5.80378
6.123, 5.80319
6.124, 5.80259
6.125, 5.80199
6.126, 5.8014
6.127, 5.8008
6.128, 5.8002
6.129, 5.79961
6.13, 5.79901
6.131, 5.79841
6.132, 5.79782
6.133, 5.79722
6.134, 5.79662
6.135, 5.79603
6.136, 5.79543
6.137, 5.79484
6.138, 5.79424
6.139, 5.79364
6.14, 5.79305
6.141, 5.79245
6.142, 5.79186
6.143, 5.79126
6.144, 5.79067
6.145, 5.79007
6.146, 5.78948
6.147, 5.78888
6.148, 5.78829
6.149, 5.78769
6.15, 5.7871
6.151, 5.7865
6.152, 5.78591
6.153, 5.78531
6.154, 5.78472
6.155, 5.78413
6.156, 5.78353
6.157, 5.78294
6.158, 5.78234
6.159, 5.78175
6.16, 5.78115
6.161, 5.78056
6.162, 5.77997
6.163, 5.77937
6.164, 5.77878
6.165, 5.77819
6.166, 5.77759
6.167, 5.777
6.168, 5.77641
6.169, 5.77581
6.17, 5.77522
6.171, 5.77463
6.172, 5.77404
6.173, 5.77344
6.174, 5.77285
6.175, 5.77226
6.176, 5.77167
6.177, 5.77107
6.178, 5.77048
6.179, 5.76989
6.18, 5.7693
6.181, 5.76871
6.182, 5.76811
6.183, 5.76752
6.184, 5.76693
6.185, 5.76634
6.186, 5.76575
6.187, 5.76516
6.188, 5.76457
6.189, 5.76397
6.19, 5.76338
6.191, 5.76279
6.192, 5.7622
6.193, 5.76161
6.194, 5.76102
6.195, 5.76043
6.196, 5.75984
6.197, 5.75925
6.198, 5.75866
6.199, 5.75807
6.2, 5.75748
6.201, 5.75689
6.202, 5.7563
6.203, 5.75571
6.204, 5.75512
6.205, 5.75453
6.206, 5.75394
6.207, 5.75335
6.208, 5.75276
6.209, 5.75217
6.21, 5.75158
6.211, 5.75099
6.212, 5.7504
6.213, 5.74982
6.214, 5.74923
6.215, 5.74864
6.216, 5.74805
6.217, 5.74746
6.218, 5.74687
6.219, 5.74628
6.22, 5.74569
6.221, 5.74511
6.222, 5.74452
6.223, 5.74393
6.224, 5.74334
6.225, 5.74276
6.226, 5.74217
6.227, 5.74158
6.228, 5.74099
6.229, 5.7404
6.23, 5.73982
6.231, 5.73923
6.232, 5.73864
6.233, 5.73806
6.234, 5.73747
6.235, 5.73688
6.236, 5.7363
6.237, 5.73571
6.238, 5.73512
6.239, 5.73453
6.24, 5.73395
6.241, 5.73336
6.242, 5.73278
6.243, 5.73219
6.244, 5.7316
6.245, 5.73102
6.246, 5.73043
6.247, 5.72985
6.248, 5.72926
6.249, 5.72867
6.25, 5.72809
6.251, 5.7275
6.252, 5.72692
6.253, 5.72633
6.254, 5.72575
6.255, 5.72516
6.256, 5.72458
6.257, 5.72399
6.258, 5.72341
6.259, 5.72282
6.26, 5.72224
6.261, 5.72165
6.262, 5.72107
6.263, 5.72049
6.264, 5.7199
6.265, 5.71932
6.266, 5.71873
6.267, 5.71815
6.268, 5.71757
6.269, 5.71698
6.27, 5.7164
6.271, 5.71581
6.272, 5.71523
6.273, 5.71465
6.274, 5.71406
6.275, 5.71348
6.276, 5.7129
6.277, 5.71231
6.278, 5.71173
6.279, 5.71115
6.28, 5.71056
6.281, 5.70998
6.282, 5.7094
6.283, 5.70882
6.284, 5.70824
6.285, 5.70765
6.286, 5.70707
6.287, 5.70649
6.288, 5.70591
6.289, 5.70532
6.29, 5.70474
6.291, 5.70416
6.292, 5.70358
6.293, 5.703
6.294, 5.70242
6.295, 5.70183
6.296, 5.70125
6.297, 5.70067
6.298, 5.70009
6.299, 5.69951
6.3, 5.69893
6.301, 5.69835
6.302, 5.69777
6.303, 5.69719
6.304, 5.69661
6.305, 5.69603
6.306, 5.69544
6.307, 5.69486
6.308, 5.69428
6.309, 5.6937
6.31, 5.69312
6.311, 5.69254
6.312, 5.69196
6.313, 5.69138
6.314, 5.6908
6.315, 5.69022
6.316, 5.68965
6.317, 5.68907
6.318, 5.68849
6.319, 5.68791
6.32, 5.68733
6.321, 5.68675
6.322, 5.68617
6.323, 5.68559
6.324, 5.68501
6.325, 5.68443
6.326, 5.68385
6.327, 5.68328
6.328, 5.6827
6.329, 5.68212
6.33, 5.68154
6.331, 5.68096
6.332, 5.68038
6.333, 5.67981
6.334, 5.67923
6.335, 5.67865
6.336, 5.67807
6.337, 5.6775
6.338, 5.67692
6.339, 5.67634
6.34, 5.67576
6.341, 5.67519
6.342, 5.67461
6.343, 5.67403
6.344, 5.67345
6.345, 5.67288
6.346, 5.6723
6.347, 5.67172
6.348, 5.67115
6.349, 5.67057
6.35, 5.66999
6.351, 5.66942
6.352, 5.66884
6.353, 5.66827
6.354, 5.66769
6.355, 5.66711
6.356, 5.66654
6.357, 5.66596
6.358, 5.66539
6.359, 5.66481
6.36, 5.66423
6.361, 5.66366
6.362, 5.66308
6.363, 5.66251
6.364, 5.66193
6.365, 5.66136
6.366, 5.66078
6.367, 5.66021
6.368, 5.65963
6.369, 5.65906
6.37, 5.65848
6.371, 5.65791
6.372, 5.65733
6.373, 5.65676
6.374, 5.65619
6.375, 5.65561
6.376, 5.65504
6.377, 5.65446
6.378, 5.65389
6.379, 5.65332
6.38, 5.65274
6.381, 5.65217
6.382, 5.65159
6.383, 5.65102
6.384, 5.65045
6.385, 5.64987
6.386, 5.6493
6.387, 5.64873
6.388, 5.64815
6.389, 5.64758
6.39, 5.64701
6.391, 5.64644
6.392, 5.64586
6.393, 5.64529
6.394, 5.64472
6.395, 5.64415
6.396, 5.64357
6.397, 5.643
6.398, 5.64243
6.399, 5.64186
6.4, 5.64128
6.401, 5.64071
6.402, 5.64014
6.403, 5.63957
6.404, 5.639
6.405, 5.63843
6.406, 5.63786
6.407, 5.63728
6.408, 5.63671
6.409, 5.63614
6.41, 5.63557
6.411, 5.635
6.412, 5.63443
6.413, 5.63386
6.414, 5.63329
6.415, 5.63272
6.416, 5.63215
6.417, 5.63158
6.418, 5.631
6.419, 5.63043
6.42, 5.62986
6.421, 5.62929
6.422, 5.62872
6.423, 5.62815
6.424, 5.62758
6.425, 5.62701
6.426, 5.62645
6.427, 5.62588
6.428, 5.62531
6.429, 5.62474
6.43, 5.62417
6.431, 5.6236
6.432, 5.62303
6.433, 5.62246
6.434, 5.62189
6.435, 5.62132
6.436, 5.62075
6.437, 5.62018
6.438, 5.61962
6.439, 5.61905
6.44, 5.61848
6.441, 5.61791
6.442, 5.61734
6.443, 5.61677
6.444, 5.61621
6.445, 5.61564
6.446, 5.61507
6.447, 5.6145
6.448, 5.61393
6.449, 5.61337
6.45, 5.6128
6.451, 5.61223
6.452, 5.61166
6.453, 5.6111
6.454, 5.61053
6.455, 5.60996
6.456, 5.6094
6.457, 5.60883
6.458, 5.60826
6.459, 5.6077
6.46, 5.60713
6.461, 5.60656
6.462, 5.606
6.463, 5.60543
6.464, 5.60486
6.465, 5.6043
6.466, 5.60373
6.467, 5.60316
6.468, 5.6026
6.469, 5.60203
6.47, 5.60147
6.471, 5.6009
6.472, 5.60034
6.473, 5.59977
6.474, 5.59921
6.475, 5.59864
6.476, 5.59807
6.477, 5.59751
6.478, 5.59694
6.479, 5.59638
6.48, 5.59581
6.481, 5.59525
6.482, 5.59468
6.483, 5.59412
6.484, 5.59356
6.485, 5.59299
6.486, 5.59243
6.487, 5.59186
6.488, 5.5913
6.489, 5.59073
6.49, 5.59017
6.491, 5.58961
6.492, 5.58904
6.493, 5.58848
6.494, 5.58792
6.495, 5.58735
6.496, 5.58679
6.497, 5.58623
6.498, 5.58566
6.499, 5.5851
6.5, 5.58453
6.501, 5.58397
6.502, 5.58341
6.503, 5.58285
6.504, 5.58228
6.505, 5.58172
6.506, 5.58116
6.507, 5.5806
6.508, 5.58003
6.509, 5.57947
6.51, 5.57891
6.511, 5.57835
6.512, 5.57778
6.513, 5.57722
6.514, 5.57666
6.515, 5.5761
6.516, 5.57554
6.517, 5.57498
6.518, 5.57441
6.519, 5.57385
6.52, 5.57329
6.521, 5.57273
6.522, 5.57217
6.523, 5.57161
6.524, 5.57105
6.525, 5.57049
6.526, 5.56993
6.527, 5.56936
6.528, 5.5688
6.529, 5.56824
6.53, 5.56768
6.531, 5.56712
6.532, 5.56656
6.533, 5.566
6.534, 5.56544
6.535, 5.56488
6.536, 5.56432
6.537, 5.56376
6.538, 5.5632
6.539, 5.56264
6.54, 5.56208
6.541, 5.56152
6.542, 5.56096
6.543, 5.5604
6.544, 5.55985
6.545, 5.55929
6.546, 5.55873
6.547, 5.55817
6.548, 5.55761
6.549, 5.55705
6.55, 5.55649
6.551, 5.55593
6.552, 5.55537
6.553, 5.55482
6.554, 5.55426
6.555, 5.5537
6.556, 5.55314
6.557, 5.55258
6.558, 5.55202
6.559, 5.55147
6.56, 5.55091
6.561, 5.55035
6.562, 5.54979
6.563, 5.54924
6.564, 5.54868
6.565, 5.54812
6.566, 5.54756
6.567, 5.54701
6.568, 5.54645
6.569, 5.54589
6.57, 5.54533
6.571, 5.54478
6.572, 5.54422
6.573, 5.54367
6.574, 5.54311
6.575, 5.54255
6.576, 5.542
6.577, 5.54144
6.578, 5.54088
6.579, 5.54033
6.58, 5.53977
6.581, 5.53921
6.582, 5.53866
6.583, 5.5381
6.584, 5.53755
6.585, 5.53699
6.586, 5.53644
6.587, 5.53588
6.588, 5.53532
6.589, 5.53477
6.59, 5.53421
6.591, 5.53366
6.592, 5.5331
6.593, 5.53255
6.594, 5.53199
6.595, 5.53144
6.596, 5.53088
6.597, 5.53033
6.598, 5.52978
6.599, 5.52922
6.6, 5.52867
6.601, 5.52811
6.602, 5.52756
6.603, 5.527
6.604, 5.52645
6.605, 5.5259
6.606, 5.52534
6.607, 5.52479
6.608, 5.52423
6.609, 5.52368
6.61, 5.52313
6.611, 5.52257
6.612, 5.52202
6.613, 5.52147
6.614, 5.52091
6.615, 5.52036
6.616, 5.51981
6.617, 5.51926
6.618, 5.5187
6.619, 5.51815
6.62, 5.5176
6.621, 5.51704
6.622, 5.51649
6.623, 5.51594
6.624, 5.51539
6.625, 5.51484
6.626, 5.51428
6.627, 5.51373
6.628, 5.51318
6.629, 5.51263
6.63, 5.51207
6.631, 5.51152
6.632, 5.51097
6.633, 5.51042
6.634, 5.50987
6.635, 5.50932
6.636, 5.50877
6.637, 5.50822
6.638, 5.50766
6.639, 5.50711
6.64, 5.50656
6.641, 5.50601
6.642, 5.50546
6.643, 5.50491
6.644, 5.50436
6.645, 5.50381
6.646, 5.50326
6.647, 5.50271
6.648, 5.50216
6.649, 5.50161
6.65, 5.50106
6.651, 5.50051
6.652, 5.49996
6.653, 5.49941
6.654, 5.49886
6.655, 5.49831
6.656, 5.49776
6.657, 5.49721
6.658, 5.49666
6.659, 5.49611
6.66, 5.49556
6.661, 5.49501
6.662, 5.49446
6.663, 5.49392
6.664, 5.49337
6.665, 5.49282
6.666, 5.49227
6.667, 5.49172
6.668, 5.49117
6.669, 5.49062
6.67, 5.49007
6.671, 5.48953
6.672, 5.48898
6.673, 5.48843
6.674, 5.48788
6.675, 5.48733
6.676, 5.48679
6.677, 5.48624
6.678, 5.48569
6.679, 5.48514
6.68, 5.4846
6.681, 5.48405
6.682, 5.4835
6.683, 5.48295
6.684, 5.48241
6.685, 5.48186
6.686, 5.48131
6.687, 5.48077
6.688, 5.48022
6.689, 5.47967
6.69, 5.47913
6.691, 5.47858
6.692, 5.47803
6.693, 5.47749
6.694, 5.47694
6.695, 5.47639
6.696, 5.47585
6.697, 5.4753
6.698, 5.47476
6.699, 5.47421
6.7, 5.47366
6.701, 5.47312
6.702, 5.47257
6.703, 5.47203
6.704, 5.47148
6.705, 5.47094
6.706, 5.47039
6.707, 5.46985
6.708, 5.4693
6.709, 5.46876
6.71, 5.46821
6.711, 5.46767
6.712, 5.46712
6.713, 5.46658
6.714, 5.46603
6.715, 5.46549
6.716, 5.46494
6.717, 5.4644
6.718, 5.46386
6.719, 5.46331
6.72, 5.46277
6.721, 5.46222
6.722, 5.46168
6.723, 5.46114
6.724, 5.46059
6.725, 5.46005
6.726, 5.45951
6.727, 5.45896
6.728, 5.45842
6.729, 5.45787
6.73, 5.45733
6.731, 5.45679
6.732, 5.45625
6.733, 5.4557
6.734, 5.45516
6.735, 5.45462
6.736, 5.45407
6.737, 5.45353
6.738, 5.45299
6.739, 5.45245
6.74, 5.4519
6.741, 5.45136
6.742, 5.45082
6.743, 5.45028
6.744, 5.44974
6.745, 5.44919
6.746, 5.44865
6.747, 5.44811
6.748, 5.44757
6.749, 5.44703
6.75, 5.44648
6.751, 5.44594
6.752, 5.4454
6.753, 5.44486
6.754, 5.44432
6.755, 5.44378
6.756, 5.44324
6.757, 5.4427
6.758, 5.44216
6.759, 5.44162
6.76, 5.44107
6.761, 5.44053
6.762, 5.43999
6.763, 5.43945
6.764, 5.43891
6.765, 5.43837
6.766, 5.43783
6.767, 5.43729
6.768, 5.43675
6.769, 5.43621
6.77, 5.43567
6.771, 5.43513
6.772, 5.43459
6.773, 5.43405
6.774, 5.43352
6.775, 5.43298
6.776, 5.43244
6.777, 5.4319
6.778, 5.43136
6.779, 5.43082
6.78, 5.43028
6.781, 5.42974
6.782, 5.4292
6.783, 5.42866
6.784, 5.42813
6.785, 5.42759
6.786, 5.42705
6.787, 5.42651
6.788, 5.42597
6.789, 5.42543
6.79, 5.42489
6.791, 5.42436
6.792, 5.42382
6.793, 5.42328
6.794, 5.42274
6.795, 5.42221
6.796, 5.42167
6.797, 5.42113
6.798, 5.42059
6.799, 5.42006
6.8, 5.41952
6.801, 5.41898
6.802, 5.41844
6.803, 5.41791
6.804, 5.41737
6.805, 5.41683
6.806, 5.4163
6.807, 5.41576
6.808, 5.41522
6.809, 5.41469
6.81, 5.41415
6.811, 5.41361
6.812, 5.41308
6.813, 5.41254
6.814, 5.41201
6.815, 5.41147
6.816, 5.41093
6.817, 5.4104
6.818, 5.40986
6.819, 5.40933
6.82, 5.40879
6.821, 5.40825
6.822, 5.40772
6.823, 5.40718
6.824, 5.40665
6.825, 5.40611
6.826, 5.40558
6.827, 5.40504
6.828, 5.40451
6.829, 5.40397
6.83, 5.40344
6.831, 5.4029
6.832, 5.40237
6.833, 5.40184
6.834, 5.4013
6.835, 5.40077
6.836, 5.40023
6.837, 5.3997
6.838, 5.39916
6.839, 5.39863
6.84, 5.3981
6.841, 5.39756
6.842, 5.39703
6.843, 5.3965
6.844, 5.39596
6.845, 5.39543
6.846, 5.3949
6.847, 5.39436
6.848, 5.39383
6.849, 5.39329
6.85, 5.39276
6.851, 5.39223
6.852, 5.3917
6.853, 5.39116
6.854, 5.39063
6.855, 5.3901
6.856, 5.38957
6.857, 5.38903
6.858, 5.3885
6.859, 5.38797
6.86, 5.38744
6.861, 5.3869
6.862, 5.38637
6.863, 5.38584
6.864, 5.38531
6.865, 5.38478
6.866, 5.38424
6.867, 5.38371
6.868, 5.38318
6.869, 5.38265
6.87, 5.38212
6.871, 5.38159
6.872, 5.38106
6.873, 5.38052
6.874, 5.37999
6.875, 5.37946
6.876, 5.37893
6.877, 5.3784
6.878, 5.37787
6.879, 5.37734
6.88, 5.37681
6.881, 5.37628
6.882, 5.37575
6.883, 5.37522
6.884, 5.37469
6.885, 5.37416
6.886, 5.37363
6.887, 5.3731
6.888, 5.37257
6.889, 5.37204
6.89, 5.37151
6.891, 5.37098
6.892, 5.37045
6.893, 5.36992
6.894, 5.36939
6.895, 5.36886
6.896, 5.36833
6.897, 5.3678
6.898, 5.36727
6.899, 5.36674
6.9, 5.36621
6.901, 5.36569
6.902, 5.36516
6.903, 5.36463
6.904, 5.3641
6.905, 5.36357
6.906, 5.36304
6.907, 5.36251
6.908, 5.36199
6.909, 5.36146
6.91, 5.36093
6.911, 5.3604
6.912, 5.35987
6.913, 5.35935
6.914, 5.35882
6.915, 5.35829
6.916, 5.35776
6.917, 5.35724
6.918, 5.35671
6.919, 5.35618
6.92, 5.35565
6.921, 5.35513
6.922, 5.3546
6.923, 5.35407
6.924, 5.35355
6.925, 5.35302
6.926, 5.35249
6.927, 5.35196
6.928, 5.35144
6.929, 5.35091
6.93, 5.35038
6.931, 5.34986
6.932, 5.34933
6.933, 5.34881
6.934, 5.34828
6.935, 5.34775
6.936, 5.34723
6.937, 5.3467
